logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BDM_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.985348463058472,9.899315714836115,,4.6044888974631384e-08,3.8110284874558538e-06,,FIL1L_HUMAN,8,,4.6044888974631384e-08,3.8110284874558538e-06,-0.985348463058472,Up,5.418957804862407,FILIP1L,Filamin A-interacting protein 1-like,FIL1L_HUMAN,Q4L180
0.649873971939087,13.668039917945851,,4.8754308833488176e-08,3.994928065816021e-06,,CP2A6_HUMAN,8,,4.8754308833488176e-08,3.994928065816021e-06,-0.649873971939087,Up,5.398491036350096,CYP2A6,Cytochrome P450 2A6,CP2A6_HUMAN,P11509
-1.31152677536011,10.768289327621446,,4.952231676113014e-08,4.017681817234657e-06,,ALAT2_HUMAN,8,,4.952231676113014e-08,4.017681817234657e-06,1.31152677536011,Down,5.396024460442649,GPT2,Alanine aminotransferase 2,ALAT2_HUMAN,Q8TD30
-1.48759818077087,9.58445703983308,,5.3198650638828384e-08,4.273624934652546e-06,,PHAR4_HUMAN,8,,5.3198650638828384e-08,4.273624934652546e-06,1.48759818077087,Down,5.3692035954050645,PHACTR4,Phosphatase and actin regulator 4,PHAR4_HUMAN,Q8IZ21
0.688985347747803,17.03923964500426,,5.68926696142377e-08,4.519408468131183e-06,,AHNK_HUMAN,8,,5.68926696142377e-08,4.519408468131183e-06,-0.688985347747803,Up,5.344918404975816,AHNAK,Neuroblast differentiation-associated protein AHNAK,AHNK_HUMAN,Q09666
-1.37288069725037,9.642478346824657,,5.791294635419953e-08,4.519408468131183e-06,,ZNFX1_HUMAN,8,,5.791294635419953e-08,4.519408468131183e-06,1.37288069725037,Down,5.344918404975816,ZNFX1,NFX1-type zinc finger-containing protein 1,ZNFX1_HUMAN,Q9P2E3
-0.234582424163818,13.92484998703004,,5.797631129953792e-08,4.519408468131183e-06,,APEX1_HUMAN,8,,5.797631129953792e-08,4.519408468131183e-06,0.234582424163818,Down,5.344918404975816,APEX1,DNA repair nuclease/redox regulator APEX1,APEX1_HUMAN,P27695
-1.47389721870422,8.7470520734787,,5.846440049083542e-08,4.519408468131183e-06,,TRI38_HUMAN,8,,5.846440049083542e-08,4.519408468131183e-06,1.47389721870422,Down,5.344918404975816,TRIM38,E3 ubiquitin-protein ligase TRIM38,TRI38_HUMAN,O00635
-0.445551633834839,13.90479934215545,,6.03520747458008e-08,4.621728041748521e-06,,MAT2B_HUMAN,8,,6.03520747458008e-08,4.621728041748521e-06,0.445551633834839,Down,5.335195613474576,MAT2B,Methionine adenosyltransferase 2 subunit beta,MAT2B_HUMAN,Q9NZL9
1.16940093040466,12.74357664585114,,6.406458894972112e-08,4.860604091240879e-06,,FADS2_HUMAN,8,,6.406458894972112e-08,4.860604091240879e-06,-1.16940093040466,Up,5.313309751892287,FADS2,Acyl-CoA 6-desaturase,FADS2_HUMAN,O95864
0.983305692672729,12.131835579872147,,6.61849801114206e-08,4.957076435269649e-06,,PEG10_HUMAN,8,,6.61849801114206e-08,4.957076435269649e-06,-0.983305692672729,Up,5.304774384471911,PEG10,Retrotransposon-derived protein PEG10,PEG10_HUMAN,Q86TG7
0.969538450241089,10.35800659656525,,6.654605905292428e-08,4.957076435269649e-06,,GLSK_HUMAN,8,,6.654605905292428e-08,4.957076435269649e-06,-0.969538450241089,Up,5.304774384471911,GLS,"Glutaminase kidney isoform, mitochondrial",GLSK_HUMAN,O94925
0.421499729156494,13.176569461822533,,6.804546349492861e-08,4.982963997938376e-06,,FMO3_HUMAN,8,,6.804546349492861e-08,4.982963997938376e-06,-0.421499729156494,Up,5.302512250608029,FMO3,Flavin-containing monooxygenase 3,FMO3_HUMAN,P31513
-0.431542873382568,16.043070077896125,,6.862426666749221e-08,4.982963997938376e-06,,NAMPT_HUMAN,8,,6.862426666749221e-08,4.982963997938376e-06,0.431542873382568,Down,5.302512250608029,NAMPT,Nicotinamide phosphoribosyltransferase,NAMPT_HUMAN,P43490
-0.376559019088745,11.048259854316726,,6.906135210843111e-08,4.982963997938376e-06,,SLK_HUMAN,8,,6.906135210843111e-08,4.982963997938376e-06,0.376559019088745,Down,5.302512250608029,SLK,STE20-like serine/threonine-protein kinase,SLK_HUMAN,Q9H2G2
-2.61890339851379,9.645247578620909,,6.93260795417348e-08,4.982963997938376e-06,,TREX1_HUMAN,8,,6.93260795417348e-08,4.982963997938376e-06,2.61890339851379,Down,5.302512250608029,TREX1,Three-prime repair exonuclease 1,TREX1_HUMAN,Q9NSU2
0.49372935295105,12.953598856925977,,7.161692389421747e-08,5.102861516427982e-06,,P4HA2_HUMAN,8,,7.161692389421747e-08,5.102861516427982e-06,-0.49372935295105,Up,5.292186217571598,P4HA2,Prolyl 4-hydroxylase subunit alpha-2,P4HA2_HUMAN,O15460
0.497684717178345,13.304967999458317,,7.356553136986697e-08,5.196516931419741e-06,,ITAV_HUMAN,8,,7.356553136986697e-08,5.196516931419741e-06,-0.497684717178345,Up,5.284287653346415,ITGAV,Integrin alpha-V,ITAV_HUMAN,P06756
-0.848102331161499,13.62383663654327,,8.159799769323556e-08,5.7146495136613005e-06,,GBP2_HUMAN,8,,8.159799769323556e-08,5.7146495136613005e-06,0.848102331161499,Down,5.243010400255669,GBP2,Guanylate-binding protein 2,GBP2_HUMAN,P32456
0.372153282165527,14.16257071495055,,8.234634602870797e-08,5.718186096264688e-06,,UTRN_HUMAN,8,,8.234634602870797e-08,5.718186096264688e-06,-0.372153282165527,Up,5.242741714793752,UTRN,Utrophin,UTRN_HUMAN,P46939
-1.13846373558044,12.1281145811081,,8.95973312857267e-08,6.138618300581021e-06,,PNPT1_HUMAN,8,,8.95973312857267e-08,6.138618300581021e-06,1.13846373558044,Down,5.211929370220467,PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1_HUMAN,Q8TCS8
-0.715235948562622,13.515344977378849,,9.026876488320429e-08,6.138618300581021e-06,,LGMN_HUMAN,8,,9.026876488320429e-08,6.138618300581021e-06,0.715235948562622,Down,5.211929370220467,LGMN,Legumain,LGMN_HUMAN,Q99538
-0.758300065994263,11.480223059654236,,9.064837861487719e-08,6.138618300581021e-06,,PARP9_HUMAN,8,,9.064837861487719e-08,6.138618300581021e-06,0.758300065994263,Down,5.211929370220467,PARP9,Protein mono-ADP-ribosyltransferase PARP9,PARP9_HUMAN,Q8IXQ6
-0.912291288375854,11.41055834293366,,9.157184282816226e-08,6.150325246999685e-06,,CP2J2_HUMAN,8,,9.157184282816226e-08,6.150325246999685e-06,0.912291288375854,Down,5.211101916868125,CYP2J2,Cytochrome P450 2J2,CP2J2_HUMAN,P51589
-0.252689838409424,15.392832040786736,,9.252629478552789e-08,6.16390617457411e-06,,PSA5_HUMAN,8,,9.252629478552789e-08,6.16390617457411e-06,0.252689838409424,Down,5.210143980624425,PSMA5,Proteasome subunit alpha type-5,PSA5_HUMAN,P28066
-0.63024115562439,11.85910260677337,,9.369853748630425e-08,6.191659807764331e-06,,DTX3L_HUMAN,8,,9.369853748630425e-08,6.191659807764331e-06,0.63024115562439,Down,5.208192913382892,DTX3L,E3 ubiquitin-protein ligase DTX3L,DTX3L_HUMAN,Q8TDB6
0.305299997329712,15.00211989879609,,9.510175166019037e-08,6.234110024828798e-06,,TRFE_HUMAN,8,,9.510175166019037e-08,6.234110024828798e-06,-0.305299997329712,Up,5.205225537196433,TF,Serotransferrin,TRFE_HUMAN,P02787
0.43198037147522,12.46961438655851,,9.667049516362019e-08,6.28665109024368e-06,,GSLG1_HUMAN,8,,9.667049516362019e-08,6.28665109024368e-06,-0.43198037147522,Up,5.2015806423676,GLG1,Golgi apparatus protein 1,GSLG1_HUMAN,Q92896
-0.295408487319946,12.963489890098556,,9.7459105660824e-08,6.288030801455054e-06,,RISC_HUMAN,8,,9.7459105660824e-08,6.288030801455054e-06,0.295408487319946,Down,5.201485339603954,SCPEP1,Retinoid-inducible serine carboxypeptidase,RISC_HUMAN,Q9HB40
-0.652716398239136,12.23508965969086,,9.924686040548213e-08,6.35334979814469e-06,,5NTD_HUMAN,8,,9.924686040548213e-08,6.35334979814469e-06,0.652716398239136,Down,5.196997232934545,NT5E,5'-nucleotidase,5NTD_HUMAN,P21589
0.934154510498047,12.551706314086914,,1.0524610956507001e-07,6.685167610668089e-06,,SCD_HUMAN,8,,1.0524610956507001e-07,6.685167610668089e-06,-0.934154510498047,Up,5.174887699624775,SCD,Stearoyl-CoA desaturase,SCD_HUMAN,O00767
0.409765005111694,10.5261572599411,,1.0678922335939648e-07,6.73100689389919e-06,,DJC13_HUMAN,8,,1.0678922335939648e-07,6.73100689389919e-06,-0.409765005111694,Up,5.1719199646384935,DNAJC13,DnaJ homolog subfamily C member 13,DJC13_HUMAN,O75165
-0.463024377822876,11.58762061595919,,1.0767988183245e-07,6.735335509428208e-06,,CD14_HUMAN,8,,1.0767988183245e-07,6.735335509428208e-06,0.463024377822876,Down,5.171640765751821,CD14,Monocyte differentiation antigen CD14,CD14_HUMAN,P08571
-0.752019166946411,12.09070003032685,,1.0994540497994727e-07,6.800017021411698e-06,,IN35_HUMAN,8,,1.0994540497994727e-07,6.800017021411698e-06,0.752019166946411,Down,5.167490000191422,IFI35,Interferon-induced 35 kDa protein,IN35_HUMAN,P80217
-0.488524913787842,12.935081720352176,,1.1037372026455405e-07,6.800017021411698e-06,,SNX6_HUMAN,8,,1.1037372026455405e-07,6.800017021411698e-06,0.488524913787842,Down,5.167490000191422,SNX6,Sorting nexin-6,SNX6_HUMAN,Q9UNH7
0.739056587219238,11.0941469669342,,1.1411499957062744e-07,6.963220155459538e-06,,ITA7_HUMAN,8,,1.1411499957062744e-07,6.963220155459538e-06,-0.739056587219238,Up,5.157189873560634,ITGA7,Integrin alpha-7,ITA7_HUMAN,Q13683
-0.77387809753418,13.911333322525,,1.1495122754351789e-07,6.963220155459538e-06,,EHD4_HUMAN,8,,1.1495122754351789e-07,6.963220155459538e-06,0.77387809753418,Down,5.157189873560634,EHD4,EH domain-containing protein 4,EHD4_HUMAN,Q9H223
0.518623352050781,14.367495775222784,,1.1557211876281393e-07,6.963220155459538e-06,,LSS_HUMAN,8,,1.1557211876281393e-07,6.963220155459538e-06,-0.518623352050781,Up,5.157189873560634,LSS,Lanosterol synthase,LSS_HUMAN,P48449
-1.65070390701294,9.8486249446869,,1.297842577281855e-07,7.762424874633226e-06,,HG2A_HUMAN,8,,1.297842577281855e-07,7.762424874633226e-06,1.65070390701294,Down,5.110002589931643,CD74,HLA class II histocompatibility antigen gamma chain,HG2A_HUMAN,P04233
-1.09518027305603,10.484429478645318,,1.3490246446115016e-07,8.010078215903365e-06,,TLR3_HUMAN,8,,1.3490246446115016e-07,8.010078215903365e-06,1.09518027305603,Down,5.096363243145553,TLR3,Toll-like receptor 3,TLR3_HUMAN,O15455
0.992661237716675,11.334227442741383,,1.409968295523872e-07,8.311712383829214e-06,,FADS1_HUMAN,8,,1.409968295523872e-07,8.311712383829214e-06,-0.992661237716675,Up,5.080309493395662,FADS1,Acyl-CoA (8-3)-desaturase,FADS1_HUMAN,O60427
-1.14067387580872,13.2791324853897,,1.50510970852707e-07,8.761092290758602e-06,,HOIL1_HUMAN,8,,1.50510970852707e-07,8.761092290758602e-06,1.14067387580872,Down,5.057441744713607,RBCK1,RanBP-type and C3HC4-type zinc finger-containing protein 1,HOIL1_HUMAN,Q9BYM8
0.860306978225708,12.970623612403866,,1.5075836136160153e-07,8.761092290758602e-06,,SLIRP_HUMAN,8,,1.5075836136160153e-07,8.761092290758602e-06,-0.860306978225708,Up,5.057441744713607,SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",SLIRP_HUMAN,Q9GZT3
-0.82962441444397,13.4248720407486,,1.6304827252452978e-07,9.345163670819886e-06,,CEAM1_HUMAN,8,,1.6304827252452978e-07,9.345163670819886e-06,0.82962441444397,Down,5.029413088002489,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,CEAM1_HUMAN,P13688
0.322476625442505,13.958145022392277,,1.630898712383749e-07,9.345163670819886e-06,,VILI_HUMAN,8,,1.630898712383749e-07,9.345163670819886e-06,-0.322476625442505,Up,5.029413088002489,VIL1,Villin-1,VILI_HUMAN,P09327
1.08206009864807,11.26139247417451,,1.7191963464042037e-07,9.754769272795662e-06,,CBPD_HUMAN,8,,1.7191963464042037e-07,9.754769272795662e-06,-1.08206009864807,Up,5.010782998410591,CPD,Carboxypeptidase D,CBPD_HUMAN,O75976
-1.50110507011414,10.637924075126666,,1.7261917800285225e-07,9.754769272795662e-06,,IFIT5_HUMAN,8,,1.7261917800285225e-07,9.754769272795662e-06,1.50110507011414,Down,5.010782998410591,IFIT5,Interferon-induced protein with tetratricopeptide repeats 5,IFIT5_HUMAN,Q13325
1.36517930030823,8.764260411262512,,1.8048915955777267e-07,1.0129645023399926e-05,,BICC1_HUMAN,8,,1.8048915955777267e-07,1.0129645023399926e-05,-1.36517930030823,Up,4.994405773502484,BICC1,Protein bicaudal C homolog 1,BICC1_HUMAN,Q9H694
-0.196701526641846,15.242269992828376,,1.879028976163476e-07,1.0473988728356136e-05,,HDGF_HUMAN,8,,1.879028976163476e-07,1.0473988728356136e-05,0.196701526641846,Down,4.979887897802813,HDGF,Hepatoma-derived growth factor,HDGF_HUMAN,P51858
-0.538621425628662,11.41932821273804,,1.9333449877679084e-07,1.0703938398493406e-05,,ZCCHV_HUMAN,8,,1.9333449877679084e-07,1.0703938398493406e-05,0.538621425628662,Down,4.970456398947643,ZC3HAV1,Zinc finger CCCH-type antiviral protein 1,ZCCHV_HUMAN,Q7Z2W4
-0.581470966339111,9.391578912734984,,1.952225955119308e-07,1.0735932534394368e-05,,UBP25_HUMAN,8,,1.952225955119308e-07,1.0735932534394368e-05,0.581470966339111,Down,4.969160226313711,USP25,Ubiquitin carboxyl-terminal hydrolase 25,UBP25_HUMAN,Q9UHP3
0.616083860397339,10.503203272819494,,1.990319099595276e-07,1.0872449801389129e-05,,DP13B_HUMAN,8,,1.990319099595276e-07,1.0872449801389129e-05,-0.616083860397339,Up,4.963672588815998,APPL2,DCC-interacting protein 13-beta,DP13B_HUMAN,Q8NEU8
-0.44731330871582,10.456390380859377,,2.045082923106824e-07,1.10976221668459e-05,,HEXI1_HUMAN,8,,2.045082923106824e-07,1.10976221668459e-05,0.44731330871582,Down,4.954770065397436,HEXIM1,Protein HEXIM1,HEXI1_HUMAN,O94992
0.867886066436768,12.24113726615906,,2.1494844194119346e-07,1.1587417982014071e-05,,PROS_HUMAN,8,,2.1494844194119346e-07,1.1587417982014071e-05,-0.867886066436768,Up,4.936013326856919,PROS1,Vitamin K-dependent protein S,PROS_HUMAN,P07225
0.740788459777832,8.557307958602905,,2.1953550736402466e-07,1.1757346061051097e-05,,PLPL4_HUMAN,8,,2.1953550736402466e-07,1.1757346061051097e-05,-0.740788459777832,Up,4.929690698762935,PNPLA4,Patatin-like phospholipase domain-containing protein 4,PLPL4_HUMAN,P41247
0.534764528274536,13.571232914924614,,2.2171074336656826e-07,1.1782308208161207e-05,,ANX13_HUMAN,8,,2.2171074336656826e-07,1.1782308208161207e-05,-0.534764528274536,Up,4.9287696209352,ANXA13,Annexin A13,ANX13_HUMAN,P27216
0.481195688247681,11.661721348762516,,2.230462278530035e-07,1.1782308208161207e-05,,IRGQ_HUMAN,8,,2.230462278530035e-07,1.1782308208161207e-05,-0.481195688247681,Up,4.9287696209352,IRGQ,Immunity-related GTPase family Q protein,IRGQ_HUMAN,Q8WZA9
-0.571367979049683,10.98200023174285,,2.2449746830253386e-07,1.1782308208161207e-05,,SMAP2_HUMAN,8,,2.2449746830253386e-07,1.1782308208161207e-05,0.571367979049683,Down,4.9287696209352,SMAP2,Stromal membrane-associated protein 2,SMAP2_HUMAN,Q8WU79
0.441265106201172,11.695425033569336,,2.257532815085807e-07,1.1782308208161207e-05,,RM13_HUMAN,8,,2.257532815085807e-07,1.1782308208161207e-05,-0.441265106201172,Up,4.9287696209352,MRPL13,Large ribosomal subunit protein uL13m,RM13_HUMAN,Q9BYD1
-2.77788480122884,7.8126409848531075,,2.283290729274364e-07,1.184131913650262e-05,,DHX58_HUMAN,7,,2.283290729274364e-07,1.184131913650262e-05,2.77788480122884,Down,4.926599914015779,DHX58,ATP-dependent RNA helicase DHX58,DHX58_HUMAN,Q96C10
-0.449224948883057,11.719786882400516,,2.299266879024441e-07,1.1843338235832885e-05,,ATTY_HUMAN,8,,2.299266879024441e-07,1.1843338235832885e-05,0.449224948883057,Down,4.926525867455942,TAT,Tyrosine aminotransferase,ATTY_HUMAN,P17735
-2.65581846237183,9.945184707641594,,2.3125874026522595e-07,1.1843338235832885e-05,,IRF9_HUMAN,8,,2.3125874026522595e-07,1.1843338235832885e-05,2.65581846237183,Down,4.926525867455942,IRF9,Interferon regulatory factor 9,IRF9_HUMAN,Q00978
-0.861612796783447,8.695972919464111,,2.489350183567691e-07,1.266940087214513e-05,,TRI14_HUMAN,8,,2.489350183567691e-07,1.266940087214513e-05,0.861612796783447,Down,4.897243922138936,TRIM14,Tripartite motif-containing protein 14,TRI14_HUMAN,Q14142
-0.61298394203186,11.9309231042862,,2.55101655701147e-07,1.2840318899366692e-05,,NMI_HUMAN,8,,2.55101655701147e-07,1.2840318899366692e-05,0.61298394203186,Down,4.891424190089954,NMI,N-myc-interactor,NMI_HUMAN,Q13287
-0.471079111099243,15.460951685905446,,2.555206906855658e-07,1.2840318899366692e-05,,PSME2_HUMAN,8,,2.555206906855658e-07,1.2840318899366692e-05,0.471079111099243,Down,4.891424190089954,PSME2,Proteasome activator complex subunit 2,PSME2_HUMAN,Q9UL46
-0.898127317428589,10.81711447238922,,2.569944226868608e-07,1.2840318899366692e-05,,TNR5_HUMAN,8,,2.569944226868608e-07,1.2840318899366692e-05,0.898127317428589,Down,4.891424190089954,CD40,Tumor necrosis factor receptor superfamily member 5,TNR5_HUMAN,P25942
0.817333459854126,11.35488927364349,,2.619348695342446e-07,1.3007844369476366e-05,,VP13C_HUMAN,8,,2.619348695342446e-07,1.3007844369476366e-05,-0.817333459854126,Up,4.885794667774143,VPS13C,Intermembrane lipid transfer protein VPS13C,VP13C_HUMAN,Q709C8
0.895954847335815,10.93557798862456,,2.69051241534914e-07,1.3279008386626323e-05,,IYD1_HUMAN,8,,2.69051241534914e-07,1.3279008386626323e-05,-0.895954847335815,Up,4.87683435480953,IYD,Iodotyrosine deiodinase 1,IYD1_HUMAN,Q6PHW0
0.393511772155762,11.506635189056414,,2.706363681433483e-07,1.3279008386626323e-05,,HUWE1_HUMAN,8,,2.706363681433483e-07,1.3279008386626323e-05,-0.393511772155762,Up,4.87683435480953,HUWE1,E3 ubiquitin-protein ligase HUWE1,HUWE1_HUMAN,Q7Z6Z7
-0.489699602127075,15.84191930294036,,2.777621984849322e-07,1.3504438742213025e-05,,AMPN_HUMAN,8,,2.777621984849322e-07,1.3504438742213025e-05,0.489699602127075,Down,4.86952346080826,ANPEP,Aminopeptidase N,AMPN_HUMAN,P15144
-0.261008024215698,10.99827349185944,,2.785269889472786e-07,1.3504438742213025e-05,,HECD1_HUMAN,8,,2.785269889472786e-07,1.3504438742213025e-05,0.261008024215698,Down,4.86952346080826,HECTD1,E3 ubiquitin-protein ligase HECTD1,HECD1_HUMAN,Q9ULT8
0.843454122543335,12.23687422275544,,2.920453137222148e-07,1.4076584121410751e-05,,K1C19_HUMAN,8,,2.920453137222148e-07,1.4076584121410751e-05,-0.843454122543335,Up,4.851502719995271,KRT19,"Keratin, type I cytoskeletal 19",K1C19_HUMAN,P08727
-0.8136305809021,10.18672180175782,,2.971269845187797e-07,1.4237769071034392e-05,,HLAE_HUMAN,8,,2.971269845187797e-07,1.4237769071034392e-05,0.8136305809021,Down,4.84655805536508,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",HLAE_HUMAN,P13747
-0.747635364532471,11.612433910369877,,3.0499661234505045e-07,1.452989675322874e-05,,C1R_HUMAN,8,,3.0499661234505045e-07,1.452989675322874e-05,0.747635364532471,Down,4.837737471707646,C1R,Complement C1r subcomponent,C1R_HUMAN,P00736
-1.30666303634644,9.658414602279674,,3.1441349819848285e-07,1.4891931816406755e-05,,TRAD1_HUMAN,8,,3.1441349819848285e-07,1.4891931816406755e-05,1.30666303634644,Down,4.827048960892142,TRAFD1,TRAF-type zinc finger domain-containing protein 1,TRAD1_HUMAN,O14545
0.885196924209595,11.14165461063386,,3.195444844383148e-07,1.5047974169468688e-05,,EHD2_HUMAN,8,,3.195444844383148e-07,1.5047974169468688e-05,-0.885196924209595,Up,4.822521962943247,EHD2,EH domain-containing protein 2,EHD2_HUMAN,Q9NZN4
0.512699127197266,10.798539876937877,,3.314899571643565e-07,1.5521306908598497e-05,,LDLR_HUMAN,8,,3.314899571643565e-07,1.5521306908598497e-05,-0.512699127197266,Up,4.8090717135355305,LDLR,Low-density lipoprotein receptor,LDLR_HUMAN,P01130
-1.51045393943787,11.240635752677916,,3.355117824811044e-07,1.562036105483051e-05,,STAR5_HUMAN,8,,3.355117824811044e-07,1.562036105483051e-05,1.51045393943787,Down,4.806308931898647,STARD5,StAR-related lipid transfer protein 5,STAR5_HUMAN,Q9NSY2
-2.07750034332275,12.94489669799804,,3.387565507136937e-07,1.5682323031344664e-05,,IFM3_HUMAN,8,,3.387565507136937e-07,1.5682323031344664e-05,2.07750034332275,Down,4.804589604600073,IFITM3,Interferon-induced transmembrane protein 3,IFM3_HUMAN,Q01628
-0.62372350692749,13.1618456840515,,3.461701794087461e-07,1.59354969105352e-05,,IC1_HUMAN,8,,3.461701794087461e-07,1.59354969105352e-05,0.62372350692749,Down,4.797634389539561,SERPING1,Plasma protease C1 inhibitor,IC1_HUMAN,P05155
1.13349556922913,11.936988711357124,,3.505208176012477e-07,1.604562893533309e-05,,BI1_HUMAN,8,,3.505208176012477e-07,1.604562893533309e-05,-1.13349556922913,Up,4.79464325533436,TMBIM6,Bax inhibitor 1,BI1_HUMAN,P55061
-0.49594259262085,16.78801941871642,,3.542915933764663e-07,1.607874481673092e-05,,STOM_HUMAN,8,,3.542915933764663e-07,1.607874481673092e-05,0.49594259262085,Down,4.79374785735649,STOM,Stomatin,STOM_HUMAN,P27105
0.36995005607605,13.61180555820465,,3.551687590710638e-07,1.607874481673092e-05,,VIGLN_HUMAN,8,,3.551687590710638e-07,1.607874481673092e-05,-0.36995005607605,Up,4.79374785735649,HDLBP,Vigilin,VIGLN_HUMAN,Q00341
-0.799919366836548,11.56698882579801,,3.672683769170446e-07,1.6535148793726723e-05,,BCAP_HUMAN,8,,3.672683769170446e-07,1.6535148793726723e-05,0.799919366836548,Down,4.781591892676271,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,BCAP_HUMAN,Q6ZUJ8
-1.34939050674438,15.826472043991096,,3.8790310464359793e-07,1.736873245600897e-05,,B2MG_HUMAN,8,,3.8790310464359793e-07,1.736873245600897e-05,1.34939050674438,Down,4.760231874555046,B2M,Beta-2-microglobulin,B2MG_HUMAN,P61769
-0.476419687271118,10.47173202037813,,3.936492939445953e-07,1.7530229970554423e-05,,MPDZ_HUMAN,8,,3.936492939445953e-07,1.7530229970554423e-05,0.476419687271118,Down,4.756212386570913,MPDZ,Multiple PDZ domain protein,MPDZ_HUMAN,O75970
0.825060844421387,9.852324008941654,,3.9977915864239684e-07,1.770697527522054e-05,,DYST_HUMAN,8,,3.9977915864239684e-07,1.770697527522054e-05,-0.825060844421387,Up,4.75185561913018,DST,Dystonin,DYST_HUMAN,Q03001
